who,amount
0x308bc02136121dfa3a15881c148d8830ab8ab69d,4400000000000000000000
0xae60a3f8dc9444b798cc4eabffb3cfb887e7e7e0,490000000000000000000
0xd74661aa176d4a93d4bba83fef4266e828025a7f,556925555591034000000000
0x4d82dd3cdb9acfdb21eb836eac46f8f2d5e0c741,109450000000000000000000
0x3f1157bf33aadab5858f03a70431cded92ff08e5,460000000000000000000000
0x38f046ae944021351ce5c2486dee3027c949858f,7393300000000000000000000
0x7e0905fb4e08ebf35ac5586ef78bd0cd0417423e,50614193881442000000000
0x9c96e543b2e2d5854f9cbff4221dae111af472ee,26000000000000000000000
0x2a94732017e32a664475486ee016e40170f9182b,200000000000000000000
0x311e8b91acee3c29cffb21d02c88ed1736b4626f,7400000000000000000000000
0x92df38db6a02f00a4f3e825ee55483d14cfd37b0,450000000000000000000
0x898b624d296f0af1bcb2853065b1ac151ebc1ccc,29645270000000000000000
0x10cdedd6346c21a2ebf9e1708b6de16b58d95b15,398400000800000000000
0xd7d7cb9b4c75e28e2c86dc8e789232e26fa7dfa7,14191500000000000000000
0x879ea79bc8aeef498987da2661c6c7505df1032e,556307000000000000000000
0xdedecb27539ab653feb95b05c8420a9d5d9e554e,44878000823909000000000
0x7dc4d034502f296ade5ce0c7396087b9940c7e17,4900000000000000000000
0x9cb9a822209f544ac1fad4494d99e2adafed1d94,2100000000000000000000000
0xdb53c7d23fa1b8f971480e133e1ff34f45e15f5b,4280000000000000000000
0x76bf5d4a2f217ea22aaf2adb5ffed987183c2dc4,12390000000000000000000
0xf0d5dbe12bab014f7546abb54b628b8b89938c9b,19746000000000000000000
0x61fd367a11f9b1535897e91c065e7a264c5ee6e3,7000000000000000000000
0x1ffb8c1a94395d7dba6d5970b3cd17680554768d,269164000000000000000000
0x949a145753d269743d76506e887b9d62a9e216aa,169119720748952000000000
0xe0eb262938ea338b9168cbad7e1f65807e4edc89,199199980612033000000000
0x62bbf67f98b2b4a7db12a7a5226981b04f2da702,656000000000000000000000
0xabfed410a94e3aacf3b78fd4f0d03383b53e34f8,33000000000000000000000
0xdf803eb84ed6ff54a46818825b58adbc40d812f3,1441647848939835000000000
0xee1e8b3b5788b1eb2a73c482298866534a1c61cb,822900000000000000000000
0xce4cc380f93b822514270ced4c4e399e768b2eef,446000000000000000000000
0x586a0539cb0a0dea95b881e84e8c1ab1903d41a5,60578500000000000000000
0x6eef8975c8cb93542071cea0ba178e44673469b9,58812000000000000000000
0x79db3bc695ae84ce8d88bbdd8689f8b6c274aacf,26702663949426000000000
0x91fc7d653a8d2e5bba9a84f8fd057f85a5fe7aa7,77428389685000000000
0xc517caed2343e86bf09f9fcd0e69af51993d924d,2000000000000000000
0xb4a614256dbc815ba58c33ac4d6089f0b6de9bdf,213361000402000000000000
0x46062c5cf183985c07d28c5ef191ae7e90c07021,1537643570605042000000000
0xe8a1d8068d15aba5927d29282d6476b7978ed0c1,1885082795168424000000000
0x9c8957c3edddda379c7cf4f3c2a487eb1b0f6467,10193610576131000000000
0x513921f8bef694c7a2957e9a368e3098b179a614,6800000000000000000000
0x546c98296b3c9ce7084f669f5ebcc52489b92b70,1103737000000000000000000
0x96970877656e3dde9ecbd3daf68a64b81ac97100,10511000000000000000000
0x33544b792d93973d201ecc5aab5eac7f37720866,10000000000000000000000
0x9ca18d6146551145f08d298ad3aee517bef05266,253777588830831000000000
0xf6991efeaa706480e69de5484f9de62548a3ec90,1100000000000000000000
0x1da47b74e5ba7e9c7b0ac14e23988913607954ce,92499871320611000000000
0x71baf9a463fbd0ca9b98513ea0f52035a5c2591f,1500000000000000000000000
0x254fb3a427d0168dae92b2782274b53595bca712,780000000000000000000000
0x50b124786343eda92e715103642d4b3fc29c0ce1,305891672008111000000000
0x72bb0de32a815073540125a500047ee48d0561cd,20000000000000000000000
